(sid2) [ir967@gr046 Learning-to-See-in-the-Dark]$ vi CNN9_FC3_exposure_101GB.py
(sid2) [ir967@gr046 Learning-to-See-in-the-Dark]$ python CNN9_FC3_exposure_101GB.py




Current date and time : 
2020-12-13 17:23:16
./dataset/Sony/short/00133_07_0.1s.ARW 133 0.1
./dataset/Sony/short/00015_09_0.1s.ARW 15 0.1
./dataset/Sony/short/00190_08_0.04s.ARW 190 0.04
./dataset/Sony/short/00204_01_0.033s.ARW 204 0.033
./dataset/Sony/short/00047_03_0.1s.ARW 47 0.1
./dataset/Sony/short/00049_07_0.1s.ARW 49 0.1
./dataset/Sony/short/00231_00_0.033s.ARW 231 0.033
Found 1865 images to train with

Training on files with indices: 466 to 1798
Training on 1332 images only

2020-12-13 17:23:16.758286: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 AVX512F FMA
2020-12-13 17:23:16.926979: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1411] Found device 0 with properties: 
name: Quadro RTX 8000 major: 7 minor: 5 memoryClockRate(GHz): 1.62
pciBusID: 0000:06:00.0
totalMemory: 44.49GiB freeMemory: 44.33GiB
2020-12-13 17:23:16.927012: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1490] Adding visible gpu devices: 0
2020-12-13 17:23:17.216217: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-13 17:23:17.216255: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977]      0 
2020-12-13 17:23:17.216272: I tensorflow/core/common_runtime/gpu/gpu_device.cc:990] 0:   N 
2020-12-13 17:23:17.216438: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1103] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 43038 MB memory) -> physical GPU (device: 0, name: Quadro RTX 8000, pci bus id: 0000:06:00.0, compute capability: 7.5)
No checkpoint found at ./gt_Sony_CNN9_FC3_exposure_101GB/. Hence, will create the folder.

last epoch of previous run: 0


BATCH_SIZE= 16 ,final_epoch= 4001 ,no_of_batches= 83 ,ps 128 ,result_dir= ./gt_Sony_CNN9_FC3_exposure_101GB/ ,len(train_fns)= 1332

Cleared all images in memory.

Starting Training on index [ 691  913  400  856  153   42  404  148  164  634 1317  262 1069 1273
  572  962]
dataset index: ['./dataset/Sony/short/00062_06_0.1s.ARW'
 './dataset/Sony/short/00062_01_0.1s.ARW'
 './dataset/Sony/short/00183_04_0.04s.ARW'
 './dataset/Sony/short/00013_04_0.1s.ARW'
 './dataset/Sony/short/00168_07_0.1s.ARW'
 './dataset/Sony/short/00171_08_0.1s.ARW'
 './dataset/Sony/short/00056_01_0.1s.ARW'
 './dataset/Sony/short/00221_01_0.033s.ARW'
 './dataset/Sony/short/00114_01_0.1s.ARW'
 './dataset/Sony/short/00216_04_0.04s.ARW'
 './dataset/Sony/short/00014_02_0.1s.ARW'
 './dataset/Sony/short/00086_05_0.1s.ARW'
 './dataset/Sony/short/00028_01_0.04s.ARW'
 './dataset/Sony/short/00209_03_0.04s.ARW'
 './dataset/Sony/short/00083_00_0.1s.ARW'
 './dataset/Sony/short/00225_07_0.04s.ARW']
Starting Training on exposures [0.1   0.1   0.04  0.1   0.1   0.1   0.1   0.033 0.1   0.04  0.1   0.1
 0.04  0.04  0.1   0.04 ]
Epoch 0: at batch 1: Training dataset Loss=0.991793, Batch Time=1.648
Epoch 0: at batch 1: Training dataset Loss=0.991793, Batch Time=1.648; Early rounds
		Epoch 161:  Time = 638.134, Avg epoch time=2.328, Current epoch Time=3.939

Loss vector (slice for the first 20 images)
[[ 0.12178952]
 [ 0.4       ]
 [-0.52893928]
 [-0.45335124]
 [ 0.16253978]
 [ 0.28071785]
 [ 0.02689201]
 [ 0.09717786]
 [ 0.02398115]
 [-0.05443907]
 [ 0.04323876]
 [-0.41380337]
 [ 0.49185848]
 [-0.37073312]
 [-0.40630946]
 [ 0.11038225]
 [ 0.18249869]
 [-0.50979224]
 [ 0.2059297 ]
 [ 0.21349585]]
Epoch 163: at batch 1: Training dataset Loss=0.139314, Batch Time=0.030
Epoch 165: at batch 1: Training dataset Loss=0.127047, Batch Time=0.028
Epoch 167: at batch 1: Training dataset Loss=0.129519, Batch Time=0.031
Epoch 169: at batch 1: Training dataset Loss=0.127045, Batch Time=0.027
Epoch 171: at batch 1: Training dataset Loss=0.142922, Batch Time=0.028
		Epoch 171:  Time = 662.609, Avg epoch time=2.345, Current epoch Time=3.852

Loss vector (slice for the first 20 images)
[[ 0.00182033]
 [ 0.37867707]
 [-0.42566774]
 [-0.36103014]
 [ 0.07228065]
 [ 0.63223088]
 [ 0.23405105]
 [ 0.09835482]
 [ 0.04444176]
 [ 0.15046555]
 [ 0.42683947]
 [-0.35626296]
 [ 0.31894159]
 [-0.54558489]
 [-0.46696178]
 [ 0.4       ]
 [-0.11129177]
 [-0.49881259]
 [ 0.22033185]
 [ 0.14352006]]
Epoch 173: at batch 1: Training dataset Loss=0.138685, Batch Time=0.026
Epoch 175: at batch 1: Training dataset Loss=0.130863, Batch Time=0.028
Epoch 177: at batch 1: Training dataset Loss=0.137230, Batch Time=0.027
Epoch 179: at batch 1: Training dataset Loss=0.133621, Batch Time=0.031
Epoch 181: at batch 1: Training dataset Loss=0.136376, Batch Time=0.028
		Epoch 181:  Time = 687.163, Avg epoch time=2.354, Current epoch Time=3.776

Loss vector (slice for the first 20 images)
[[-0.07826376]
 [-0.40532122]
 [-0.73639224]
 [-0.45949588]
 [ 0.11337924]
 [ 0.75547108]
 [ 0.27544057]
 [-0.0095104 ]
 [-0.17992163]
 [-0.06090975]
 [ 0.19924217]
 [-0.58566031]
 [ 0.07438356]
 [-0.51976386]
 [-0.28951279]
 [ 0.009806  ]
 [ 0.27294868]
 [-0.56025032]
 [ 0.01358551]
 [-0.00345683]]
Epoch 183: at batch 1: Training dataset Loss=0.133959, Batch Time=0.028
Epoch 185: at batch 1: Training dataset Loss=0.128498, Batch Time=0.031
Epoch 187: at batch 1: Training dataset Loss=0.136759, Batch Time=0.027
Epoch 189: at batch 1: Training dataset Loss=0.139550, Batch Time=0.032
Epoch 191: at batch 1: Training dataset Loss=0.138625, Batch Time=0.029
		Epoch 191:  Time = 711.619, Avg epoch time=2.361, Current epoch Time=3.706

Loss vector (slice for the first 20 images)
[[ 0.33256036]
 [ 0.4       ]
 [-0.38328025]
 [-0.46361217]
 [ 0.16610873]
 [ 0.2494455 ]
 [ 0.14797324]
 [ 0.15284997]
 [ 0.10642648]
 [ 0.17326725]
 [ 0.09623027]
 [-0.40308145]
 [ 0.31256497]
 [-0.67344484]
 [-0.62710545]
 [-0.01550174]
 [ 0.23973238]
 [-0.43938348]
 [ 0.15289444]
 [ 0.36455595]]
Epoch 193: at batch 1: Training dataset Loss=0.124076, Batch Time=0.033
Epoch 195: at batch 1: Training dataset Loss=0.124101, Batch Time=0.030
Epoch 197: at batch 1: Training dataset Loss=0.140663, Batch Time=0.027
Epoch 199: at batch 1: Training dataset Loss=0.130753, Batch Time=0.029
Epoch 201: at batch 1: Training dataset Loss=0.131496, Batch Time=0.029
		Epoch 201:  Time = 736.079, Avg epoch time=2.350, Current epoch Time=3.644

Loss vector (slice for the first 20 images)
[[ 0.14253217]
 [ 0.11464545]
 [-0.63061914]
 [-0.50311229]
 [ 0.06018203]
 [ 0.6493749 ]
 [ 0.21598101]
 [ 0.26633614]
 [ 0.06041646]
 [ 0.17790037]
 [ 0.08762491]
 [-0.45834086]
 [ 0.26141995]
 [-0.43013535]
 [-0.46198759]
 [ 0.4       ]
 [ 0.22670162]
 [-0.43507973]
 [ 0.01351786]
 [ 0.1506387 ]]
Epoch 203: at batch 1: Training dataset Loss=0.141885, Batch Time=0.025
Epoch 205: at batch 1: Training dataset Loss=0.142864, Batch Time=0.029
Epoch 207: at batch 1: Training dataset Loss=0.129396, Batch Time=0.027
Epoch 209: at batch 1: Training dataset Loss=0.143418, Batch Time=0.026
Epoch 211: at batch 1: Training dataset Loss=0.121812, Batch Time=0.033
		Epoch 211:  Time = 760.539, Avg epoch time=2.355, Current epoch Time=3.587

Loss vector (slice for the first 20 images)
[[ 0.05847549]
 [ 0.4       ]
 [-0.54993943]
 [-0.42920873]
 [ 0.13600266]
 [ 0.08676356]
 [ 0.06779289]
 [ 0.10276693]
 [ 0.27108902]
 [-0.0249511 ]
 [ 0.0654965 ]
 [-0.58648459]
 [ 0.35870475]
 [-0.46278588]
 [-0.38030348]
 [ 0.4       ]
 [-0.02185202]
 [-0.5507311 ]
 [ 0.1558671 ]
 [ 0.11939645]]
Epoch 213: at batch 1: Training dataset Loss=0.138334, Batch Time=0.030
Epoch 215: at batch 1: Training dataset Loss=0.133297, Batch Time=0.028
Epoch 217: at batch 1: Training dataset Loss=0.129384, Batch Time=0.029
Epoch 219: at batch 1: Training dataset Loss=0.141619, Batch Time=0.031
Epoch 221: at batch 1: Training dataset Loss=0.128415, Batch Time=0.030
		Epoch 221:  Time = 784.953, Avg epoch time=2.327, Current epoch Time=3.536

Loss vector (slice for the first 20 images)
[[ 0.17575979]
 [-0.53743879]
 [-0.38374076]
 [-0.58263538]
 [ 0.1219008 ]
 [ 0.4909538 ]
 [ 0.20842201]
 [ 0.13956487]
 [ 0.06089258]
 [ 0.12355709]
 [ 0.14896274]
 [-0.50916514]
 [ 0.37930751]
 [-0.29753987]
 [-0.42773381]
 [ 0.11467531]
 [ 0.1529206 ]
 [-0.36780349]
 [ 0.13019866]
 [ 0.17119992]]
Epoch 223: at batch 1: Training dataset Loss=0.121704, Batch Time=0.027
Epoch 225: at batch 1: Training dataset Loss=0.132958, Batch Time=0.030
Epoch 227: at batch 1: Training dataset Loss=0.127882, Batch Time=0.032
Epoch 229: at batch 1: Training dataset Loss=0.131216, Batch Time=0.030
Epoch 231: at batch 1: Training dataset Loss=0.127299, Batch Time=0.026
		Epoch 231:  Time = 809.376, Avg epoch time=2.322, Current epoch Time=3.489

Loss vector (slice for the first 20 images)
[[ 0.24118388]
 [ 0.20582641]
 [-0.36863211]
 [-0.36444906]
 [ 0.0484097 ]
 [ 0.57642633]
 [ 0.12855768]
 [ 0.16870385]
 [ 0.17174667]
 [ 0.23877507]
 [ 0.08613491]
 [-0.35629413]
 [ 0.19341195]
 [-0.3635687 ]
 [-0.4256532 ]
 [ 0.23416322]
 [ 0.21991056]
 [-0.44769064]
 [ 0.23010826]
 [ 0.10508287]]
Epoch 233: at batch 1: Training dataset Loss=0.135751, Batch Time=0.031
Epoch 235: at batch 1: Training dataset Loss=0.137266, Batch Time=0.031
Epoch 237: at batch 1: Training dataset Loss=0.134282, Batch Time=0.025
Epoch 239: at batch 1: Training dataset Loss=0.133015, Batch Time=0.029
Epoch 241: at batch 1: Training dataset Loss=0.144682, Batch Time=0.033
		Epoch 241:  Time = 833.842, Avg epoch time=2.329, Current epoch Time=3.446

Loss vector (slice for the first 20 images)
[[ 0.24798214]
 [ 0.4       ]
 [-0.2640538 ]
 [-0.46317849]
 [ 0.19687104]
 [ 0.26012343]
 [ 0.16195899]
 [ 0.10167223]
 [ 0.0426777 ]
 [ 0.06443578]
 [ 0.20027447]
 [-0.43171123]
 [ 0.26335227]
 [-0.38701425]
 [-0.4535639 ]
 [ 0.4       ]
 [ 0.33306003]
 [-0.27515939]
 [ 0.15698081]
 [ 0.06811386]]
Epoch 243: at batch 1: Training dataset Loss=0.125751, Batch Time=0.029
Epoch 245: at batch 1: Training dataset Loss=0.125533, Batch Time=0.032
Epoch 247: at batch 1: Training dataset Loss=0.134136, Batch Time=0.025
Epoch 249: at batch 1: Training dataset Loss=0.141800, Batch Time=0.033
Epoch 251: at batch 1: Training dataset Loss=0.137069, Batch Time=0.026
		Epoch 251:  Time = 858.436, Avg epoch time=2.380, Current epoch Time=3.406

Loss vector (slice for the first 20 images)
[[ 0.29790461]
 [ 0.4       ]
 [-0.59544573]
 [-0.46592364]
 [ 0.05038333]
 [ 0.712349  ]
 [ 0.19199824]
 [ 0.16962576]
 [ 0.16070372]
 [ 0.32195526]
 [ 0.05766571]
 [-0.28822753]
 [ 0.31983906]
 [-0.46148942]
 [-0.30175725]
 [ 0.0334585 ]
 [ 0.29511929]
 [-0.34920464]
 [ 0.19689524]
 [ 0.11052597]]
Epoch 253: at batch 1: Training dataset Loss=0.135918, Batch Time=0.033
Epoch 255: at batch 1: Training dataset Loss=0.129876, Batch Time=0.028
Epoch 257: at batch 1: Training dataset Loss=0.140679, Batch Time=0.031
Epoch 259: at batch 1: Training dataset Loss=0.127724, Batch Time=0.027
Epoch 261: at batch 1: Training dataset Loss=0.131547, Batch Time=0.026
		Epoch 261:  Time = 882.851, Avg epoch time=2.363, Current epoch Time=3.370

Loss vector (slice for the first 20 images)
[[ 0.09440565]
 [ 0.4       ]
 [-0.4362509 ]
 [-0.57458738]
 [ 0.05547661]
 [ 0.79743865]
 [ 0.23143858]
 [ 0.14632851]
 [ 0.0926376 ]
 [ 0.0651502 ]
 [-0.01911092]
 [-0.40079234]
 [ 0.48448545]
 [-0.42126874]
 [-0.4196494 ]
 [ 0.4       ]
 [ 0.05931884]
 [-0.47500441]
 [ 0.10776985]
 [-0.03002572]]
Epoch 263: at batch 1: Training dataset Loss=0.126837, Batch Time=0.030
Epoch 265: at batch 1: Training dataset Loss=0.128349, Batch Time=0.030
Epoch 267: at batch 1: Training dataset Loss=0.130345, Batch Time=0.027
Epoch 269: at batch 1: Training dataset Loss=0.121083, Batch Time=0.033
Epoch 271: at batch 1: Training dataset Loss=0.124450, Batch Time=0.030
		Epoch 271:  Time = 907.425, Avg epoch time=2.356, Current epoch Time=3.336

Loss vector (slice for the first 20 images)
[[ 0.1622715 ]
 [ 0.4       ]
 [-0.51957343]
 [-0.34710315]
 [ 0.32298362]
 [ 0.76693974]
 [ 0.09335691]
 [ 0.21508759]
 [ 0.09369981]
 [ 0.03127104]
 [ 0.16032428]
 [-0.35340092]
 [ 0.63342789]
 [-0.42636017]
 [-0.34487007]
 [ 0.4       ]
 [ 0.1888684 ]
 [-0.55570612]
 [ 0.20174712]
 [ 0.07341242]]
Epoch 273: at batch 1: Training dataset Loss=0.127770, Batch Time=0.030
Epoch 275: at batch 1: Training dataset Loss=0.144366, Batch Time=0.025
Epoch 277: at batch 1: Training dataset Loss=0.132728, Batch Time=0.031
Epoch 279: at batch 1: Training dataset Loss=0.133693, Batch Time=0.029
Epoch 281: at batch 1: Training dataset Loss=0.128175, Batch Time=0.029
		Epoch 281:  Time = 931.805, Avg epoch time=2.359, Current epoch Time=3.304

Loss vector (slice for the first 20 images)
[[ 0.09696466]
 [-0.44493649]
 [-0.62751875]
 [-0.38736657]
 [ 0.20063871]
 [ 0.87113008]
 [ 0.16979474]
 [ 0.02872854]
 [ 0.1609537 ]
 [ 0.15000135]
 [ 0.25937176]
 [-0.68856809]
 [ 0.33760422]
 [-0.35581121]
 [-0.72291479]
 [ 0.4       ]
 [ 0.1062544 ]
 [-0.37313542]
 [ 0.10872388]
 [ 0.11187053]]
Epoch 283: at batch 1: Training dataset Loss=0.136413, Batch Time=0.028
Epoch 285: at batch 1: Training dataset Loss=0.127996, Batch Time=0.030
Epoch 287: at batch 1: Training dataset Loss=0.132865, Batch Time=0.030
Epoch 289: at batch 1: Training dataset Loss=0.146401, Batch Time=0.030
Epoch 291: at batch 1: Training dataset Loss=0.139474, Batch Time=0.030
		Epoch 291:  Time = 956.252, Avg epoch time=2.369, Current epoch Time=3.275

Loss vector (slice for the first 20 images)
[[ 0.08550984]
 [ 0.13235798]
 [-0.47891084]
 [-0.49822769]
 [ 0.18723089]
 [ 0.68638429]
 [ 0.18200469]
 [ 0.18794155]
 [ 0.02861899]
 [ 0.19982415]
 [ 0.30405843]
 [-0.41245899]
 [ 0.39946073]
 [-0.50785301]
 [-0.43405399]
 [ 0.4       ]
 [ 0.18857658]
 [-0.45980827]
 [ 0.1711635 ]
 [ 0.13588619]]
Epoch 293: at batch 1: Training dataset Loss=0.135387, Batch Time=0.033
Epoch 295: at batch 1: Training dataset Loss=0.132485, Batch Time=0.033
Epoch 297: at batch 1: Training dataset Loss=0.132328, Batch Time=0.033
Epoch 299: at batch 1: Training dataset Loss=0.138253, Batch Time=0.029
Epoch 301: at batch 1: Training dataset Loss=0.137627, Batch Time=0.032
		Epoch 301:  Time = 980.695, Avg epoch time=2.354, Current epoch Time=3.247

Loss vector (slice for the first 20 images)
[[ 0.15826082]
 [ 0.30121885]
 [-0.42631642]
 [-0.47691444]
 [ 0.09643996]
 [ 0.11324805]
 [ 0.21378982]
 [ 0.06702793]
 [ 0.08597875]
 [-0.0931263 ]
 [ 0.0649808 ]
 [-0.4031342 ]
 [ 0.37451971]
 [-0.52749184]
 [-0.5811753 ]
 [ 0.01563677]
 [ 0.07266587]
 [-0.51571534]
 [ 0.08539355]
 [ 0.09778202]]
Epoch 303: at batch 1: Training dataset Loss=0.136089, Batch Time=0.032
Epoch 305: at batch 1: Training dataset Loss=0.123797, Batch Time=0.028
Epoch 307: at batch 1: Training dataset Loss=0.130884, Batch Time=0.031
Epoch 309: at batch 1: Training dataset Loss=0.124880, Batch Time=0.030
Epoch 311: at batch 1: Training dataset Loss=0.120189, Batch Time=0.033
		Epoch 311:  Time = 1005.188, Avg epoch time=2.376, Current epoch Time=3.222

Loss vector (slice for the first 20 images)
[[ 0.07216573]
 [-0.19046674]
 [-0.41144422]
 [-0.38068995]
 [ 0.24556947]
 [ 0.55981055]
 [ 0.14373493]
 [ 0.03107041]
 [ 0.00226051]
 [ 0.27116573]
 [ 0.02087361]
 [-0.56105975]
 [ 0.20315462]
 [-0.50631628]
 [-0.41042361]
 [ 0.4       ]
 [ 0.24670362]
 [-0.36286787]
 [ 0.10555339]
 [ 0.09069973]]
Epoch 313: at batch 1: Training dataset Loss=0.129128, Batch Time=0.025
Epoch 315: at batch 1: Training dataset Loss=0.142338, Batch Time=0.028
Epoch 317: at batch 1: Training dataset Loss=0.134569, Batch Time=0.028
Epoch 319: at batch 1: Training dataset Loss=0.135292, Batch Time=0.028
Epoch 321: at batch 1: Training dataset Loss=0.141048, Batch Time=0.025
		Epoch 321:  Time = 1029.696, Avg epoch time=2.322, Current epoch Time=3.198

Loss vector (slice for the first 20 images)
[[-0.08110273]
 [ 0.4       ]
 [-0.42432073]
 [-0.64266346]
 [ 0.19282597]
 [ 1.        ]
 [ 0.15745771]
 [ 0.2724421 ]
 [ 0.12327504]
 [ 0.099406  ]
 [ 0.19618005]
 [-0.17809073]
 [ 0.14832252]
 [-0.49709425]
 [-0.19751254]
 [ 0.21737472]
 [ 0.19829798]
 [-0.28668586]
 [ 0.18345129]
 [ 0.23493385]]
Epoch 323: at batch 1: Training dataset Loss=0.136406, Batch Time=0.032
Epoch 325: at batch 1: Training dataset Loss=0.125702, Batch Time=0.032
Epoch 327: at batch 1: Training dataset Loss=0.129766, Batch Time=0.031
Epoch 329: at batch 1: Training dataset Loss=0.131805, Batch Time=0.029
Epoch 331: at batch 1: Training dataset Loss=0.127880, Batch Time=0.031
		Epoch 331:  Time = 1054.040, Avg epoch time=2.324, Current epoch Time=3.175

Loss vector (slice for the first 20 images)
[[ 0.03460103]
 [ 0.4       ]
 [-0.53378574]
 [-0.33931772]
 [-0.00090218]
 [ 0.090361  ]
 [ 0.02083021]
 [ 0.14422727]
 [ 0.08165729]
 [ 0.01589751]
 [ 0.07989883]
 [-0.45958403]
 [ 0.12603205]
 [-0.34805266]
 [-0.47487519]
 [ 0.4       ]
 [ 0.16760659]
 [-0.39619581]
 [ 0.12236965]
 [ 0.04907596]]
Epoch 333: at batch 1: Training dataset Loss=0.122940, Batch Time=0.025
Epoch 335: at batch 1: Training dataset Loss=0.124679, Batch Time=0.031
Epoch 337: at batch 1: Training dataset Loss=0.132674, Batch Time=0.030
Epoch 339: at batch 1: Training dataset Loss=0.122259, Batch Time=0.028
Epoch 341: at batch 1: Training dataset Loss=0.127217, Batch Time=0.031
		Epoch 341:  Time = 1078.405, Avg epoch time=2.345, Current epoch Time=3.153

Loss vector (slice for the first 20 images)
[[ 0.18427414]
 [ 0.4       ]
 [-0.33006737]
 [-0.51530156]
 [ 0.12759691]
 [ 0.71079275]
 [ 0.260755  ]
 [-0.03249633]
 [ 0.15513611]
 [ 0.1570847 ]
 [ 0.0618456 ]
 [-0.38923213]
 [ 0.13178182]
 [-0.4331334 ]
 [-0.49444244]
 [ 0.09443491]
 [ 0.18569022]
 [-0.48894761]
 [ 0.17982811]
 [ 0.05125791]]
Epoch 343: at batch 1: Training dataset Loss=0.141001, Batch Time=0.030
Epoch 345: at batch 1: Training dataset Loss=0.124276, Batch Time=0.028
Epoch 347: at batch 1: Training dataset Loss=0.121107, Batch Time=0.031
Epoch 349: at batch 1: Training dataset Loss=0.124145, Batch Time=0.028
Epoch 351: at batch 1: Training dataset Loss=0.125081, Batch Time=0.031
		Epoch 351:  Time = 1102.872, Avg epoch time=2.354, Current epoch Time=3.133

Loss vector (slice for the first 20 images)
[[ 0.36654371]
 [ 0.25725258]
 [-0.40876809]
 [-0.21621672]
 [ 0.25027382]
 [ 0.86331652]
 [ 0.0111683 ]
 [ 0.14864063]
 [ 0.11212963]
 [ 0.09125257]
 [ 0.09439927]
 [-0.43321822]
 [ 0.67659003]
 [-0.39767281]
 [-0.53830335]
 [ 0.4       ]
 [ 0.36523706]
 [-0.42631946]
 [ 0.13837671]
 [ 0.1936267 ]]
Epoch 353: at batch 1: Training dataset Loss=0.137080, Batch Time=0.027
Epoch 355: at batch 1: Training dataset Loss=0.127289, Batch Time=0.033
Epoch 357: at batch 1: Training dataset Loss=0.143230, Batch Time=0.027
Epoch 359: at batch 1: Training dataset Loss=0.140209, Batch Time=0.031
Epoch 361: at batch 1: Training dataset Loss=0.127173, Batch Time=0.030
		Epoch 361:  Time = 1127.258, Avg epoch time=2.354, Current epoch Time=3.114

Loss vector (slice for the first 20 images)
[[ 0.22838575]
 [ 0.03416979]
 [-0.37158827]
 [-0.48581735]
 [ 0.14740813]
 [ 1.        ]
 [ 0.22668892]
 [-0.03987312]
 [-0.04077733]
 [ 0.22590506]
 [ 0.14146459]
 [-0.30317233]
 [ 0.65388831]
 [-0.42697296]
 [-0.56647543]
 [ 0.4       ]
 [ 0.12618768]
 [-0.51578317]
 [ 0.06255859]
 [ 0.22016585]]
Epoch 363: at batch 1: Training dataset Loss=0.136700, Batch Time=0.031
Epoch 365: at batch 1: Training dataset Loss=0.132310, Batch Time=0.029
Epoch 367: at batch 1: Training dataset Loss=0.121395, Batch Time=0.029
Epoch 369: at batch 1: Training dataset Loss=0.118580, Batch Time=0.030
Epoch 371: at batch 1: Training dataset Loss=0.136650, Batch Time=0.030
		Epoch 371:  Time = 1151.677, Avg epoch time=2.370, Current epoch Time=3.096

Loss vector (slice for the first 20 images)
[[ 0.26178294]
 [ 0.4       ]
 [-0.31797198]
 [-0.46293507]
 [ 0.09140587]
 [ 0.86560097]
 [ 0.12793761]
 [ 0.12273932]
 [-0.01808882]
 [ 0.13298434]
 [ 0.13030565]
 [-0.32229213]
 [ 0.29708058]
 [-0.38896797]
 [-0.1922839 ]
 [ 0.4       ]
 [ 0.13562083]
 [-0.47160873]
 [ 0.15216744]
 [ 0.23387688]]
Epoch 373: at batch 1: Training dataset Loss=0.133847, Batch Time=0.031
Epoch 375: at batch 1: Training dataset Loss=0.130255, Batch Time=0.028
Epoch 377: at batch 1: Training dataset Loss=0.124401, Batch Time=0.033
Epoch 379: at batch 1: Training dataset Loss=0.129474, Batch Time=0.029
Epoch 381: at batch 1: Training dataset Loss=0.129933, Batch Time=0.029
		Epoch 381:  Time = 1175.975, Avg epoch time=2.363, Current epoch Time=3.078

Loss vector (slice for the first 20 images)
[[ 0.14349771]
 [ 0.20171336]
 [-0.35437838]
 [-0.43330047]
 [ 0.17873669]
 [-0.00996375]
 [ 0.09366769]
 [ 0.17892534]
 [ 0.11116678]
 [ 0.275971  ]
 [ 0.06133449]
 [-0.2642195 ]
 [ 0.11909342]
 [-0.31373302]
 [-0.3950331 ]
 [ 0.4       ]
 [-0.00186467]
 [-0.31073562]
 [ 0.21312433]
 [ 0.19500601]]
Epoch 383: at batch 1: Training dataset Loss=0.126259, Batch Time=0.030
Epoch 385: at batch 1: Training dataset Loss=0.140187, Batch Time=0.028
Epoch 387: at batch 1: Training dataset Loss=0.128136, Batch Time=0.033
Epoch 389: at batch 1: Training dataset Loss=0.125765, Batch Time=0.030
Epoch 391: at batch 1: Training dataset Loss=0.137670, Batch Time=0.030
		Epoch 391:  Time = 1200.343, Avg epoch time=2.371, Current epoch Time=3.062

Loss vector (slice for the first 20 images)
[[-0.1483742 ]
 [ 0.4       ]
 [-0.51795599]
 [-0.38005153]
 [ 0.0799011 ]
 [ 1.        ]
 [ 0.03632879]
 [-0.00765419]
 [-0.02274871]
 [ 0.02230465]
 [ 0.13407993]
 [-0.53667376]
 [ 0.07950056]
 [-0.44645152]
 [-0.48862783]
 [ 0.26657417]
 [-0.01655829]
 [-0.21038005]
 [ 0.13681358]
 [ 0.13729012]]
Epoch 393: at batch 1: Training dataset Loss=0.117480, Batch Time=0.027
Epoch 395: at batch 1: Training dataset Loss=0.122745, Batch Time=0.028
Epoch 397: at batch 1: Training dataset Loss=0.119535, Batch Time=0.030
Epoch 399: at batch 1: Training dataset Loss=0.119196, Batch Time=0.026
Epoch 401: at batch 1: Training dataset Loss=0.134352, Batch Time=0.028
		Epoch 401:  Time = 1224.707, Avg epoch time=2.362, Current epoch Time=3.047

Loss vector (slice for the first 20 images)
[[-0.00243938]
 [-0.02700729]
 [-0.28508857]
 [-0.36560026]
 [ 0.16652274]
 [ 0.74669704]
 [ 0.14281601]
 [-0.00312364]
 [ 0.14433384]
 [ 0.12169546]
 [ 0.00339729]
 [-0.47301457]
 [ 0.61759421]
 [-0.4087303 ]
 [-0.39573387]
 [ 0.4       ]
 [ 0.22881603]
 [-0.36901174]
 [ 0.07966346]
 [ 0.03860009]]
Epoch 403: at batch 1: Training dataset Loss=0.127483, Batch Time=0.030
Epoch 405: at batch 1: Training dataset Loss=0.133044, Batch Time=0.031
Epoch 407: at batch 1: Training dataset Loss=0.127293, Batch Time=0.030
Epoch 409: at batch 1: Training dataset Loss=0.133558, Batch Time=0.031
Epoch 411: at batch 1: Training dataset Loss=0.127249, Batch Time=0.029
		Epoch 411:  Time = 1249.004, Avg epoch time=2.334, Current epoch Time=3.032

Loss vector (slice for the first 20 images)
[[ 0.08808285]
 [-0.10709516]
 [-0.397813  ]
 [-0.33865891]
 [ 0.24240309]
 [ 0.49767411]
 [ 0.08773226]
 [ 0.08993214]
 [ 0.26376617]
 [ 0.0606119 ]
 [ 0.25655407]
 [-0.60954378]
 [ 0.54477325]
 [-0.64358995]
 [-0.34887866]
 [ 0.16207632]
 [ 0.1789304 ]
 [-0.32002649]
 [ 0.23619223]
 [ 0.15457767]]
Epoch 413: at batch 1: Training dataset Loss=0.124929, Batch Time=0.029
Epoch 415: at batch 1: Training dataset Loss=0.150419, Batch Time=0.030
Epoch 417: at batch 1: Training dataset Loss=0.134568, Batch Time=0.028
Epoch 419: at batch 1: Training dataset Loss=0.134738, Batch Time=0.028
Epoch 421: at batch 1: Training dataset Loss=0.119519, Batch Time=0.028
		Epoch 421:  Time = 1273.499, Avg epoch time=2.383, Current epoch Time=3.018

Loss vector (slice for the first 20 images)
[[ 0.15418297]
 [-0.21008435]
 [-0.47437212]
 [-0.35941998]
 [ 0.20769912]
 [ 0.47591722]
 [ 0.0607217 ]
 [ 0.35541511]
 [ 0.17223084]
 [ 0.27940732]
 [ 0.15354407]
